4,Cyber Cops Say 'Tis the Season to Be Wary (Reuters),"Reuters - As the holiday shopping season\ramps up, cyber cops warned on Wednesday that online fraudsters\are working over time."
1,Blair #39;s silence  #39;is kiss of death #39;,"The brother of Kenneth Bigley last night claimed that Tony Blair #39;s inaction could cost the British hostage his life. Paul Bigley, who cited new information "
2,Pongolle keeps his cool to send Liverpool through,Florent Sinama Pongolle converted two penalties to send Liverpool into the semi-finals of the Carling Cup. The striker had ensured a shootout with his 117th-minute penalty and then decided 
2,Chelsea plea to FA over Mutu,Chelsea have asked the Football Association to hold on to Adrian Mutu #39;s registration while the club investigate ways of gaining compensation for sacking the player.
4,Trend Micro Gives Away Mobile Security,Trend Micro on Monday followed in the footsteps of rivals like Symantec by introducing anti-virus and anti-spam software for handhelds and smart cell phones.
2,"CAL NOTEBOOK Mystery rushers, QB threaten Bears",Cal coach Jeff Tedford knows Arizona State will run some in Saturday night #39;s game at Memorial Stadium. He #39;s just not sure who will carry the ball.
3,Intel Seen Limiting AMD #39;s Upside,"Credit Suisse First Boston maintained a  quot;neutral quot; rating on Advanced Micro Devices (nyse: AMD - news - people ), saying third-quarter earnings fell below expectations but that fourth-quarter outlook appears surprisingly healthy."
2,Ireland 17 - 12 South Africa,"The Tri-Nations Championship has not been going that long, but when its champions come calling on Europe, the aura of the southern hemisphere in all its rugby majesty tends to come with them."
4,Microsoft Expands Program on Source Code (AP),AP - Microsoft Corp. is expanding a program to give government organizations access to some of its tightly guarded software blueprints amid growing competition from rivals who make such source code freely available.
2,Roddick splits with coach Gilbert,Andy Roddick today announced the end of an 18-month association with coach Brad Gilbert which earned the American his first grand slam title and established him among the heavyweights of men #39;s tennis.
2,Dirrell tattoos Cuban for medal,"Andre Dirrell already honored his grandfather by getting a tattoo of his face on his back. Pretty soon he #39;ll be able to share an Olympic medal with him, too."
4,First Gamma Ray Image,"Summary - (Nov 4, 2004) European astronomers have produced the first image of an object using high energy gamma rays - the most penetrating form of radiation known."
2,Win assures B-R spot in the playoffs,"During pregame warmups for yesterday's matchup with Taunton to decide the Old Colony League title, Bridgewater-Raynham senior Tony Murdoch sprinted to the corner of the end zone and pulled down a pass with a teammate draped on his back."
3,United Tech seeking holder support for its bid,"LONDON (CBS.MW) -- Shares of Kidde, the British fire safety equipment maker, surged for a second day on Friday on speculation investors will see an improvement to a 1.3 billion pound (\$2."
2,Notes: Rain washes out game,"Bag it. The Blue Jays and Orioles got rained out on Tuesday night, bowing to nature #39;s demands. The game will be made up on Wednesday as part of a doubleheader, starting at 3:05 pm ET."
4,House Passes DNA Testing Bill (AP),AP - Rape victims and convicted felons would both have greater access to DNA testing under legislation the House passed Wednesday.
1,Cuban Dance Troupe Seeks Asylum in U.S.," HAVANA (Reuters) - A Cuban troupe of 44 dancers, singers  and musicians appearing in Las Vegas will seek asylum in the  United States, the show's creator said on Monday, in one of the  largest mass defections by Cubans performing abroad."
1,Tunisians head to polls in national elections,TUNIS : Tunisians head to the polls to cast their ballots in legislative and presidential elections in which the ruling party of long-time President Zine El Abidine Ben Ali is widely tipped to come out victorious.
1,"Preliminary nuclear pact OK'd, Iran says","TEHRAN -- Hoping to avoid a UN showdown, Iran and the European Union's three big powers reached a preliminary agreement over Tehran's nuclear program, Iran's chief negotiator said yesterday."
2,"McNair Exercises, Stretches With Trainers (AP)","AP - Tennessee quarterback Steve McNair exercised and stretched with trainers Thursday, but was not able to practice with the Titans because of a bruised sternum."
4,Service pack 2: It #39;s in the mail,Japanese consumers will be spared the agony of downloading Microsoft #39;s internet connection throttling Service Pack 2 -- they #39;ll be able to pick up a free CD containing the software at their local post office.
4,Web surfing gets literal,"A prototype surfboard includes a notebook that allows surfers to check the latest wave and weather reports, navigate the Web and check e-mail between rides. Missing Links"
2,Kaiserslautern ease strain on Jara,"BERLIN, Germany -- Kaiserslautern eased the pressure on the underfire coach Kurt Jara with their first win of the season at Hansa Rostock on Sunday."
4,GSPDA M28 Palm OS Smartphone Hits Asia,"PalmSource today welcomed the third Palm Powered smartphone from GSPDA, the Xplore M28. Alpha Tech Mobile Sdn Bhd is distributing the Palm Powered Xplore M28 smartphone in Malaysia."
3,Carmakers Fight Calif. Anti-Pollution Law,"Major automakers are challenging a state law requiring cuts in greenhouse gas emissions by 30 percent over the next 12 years, a requirement companies say is prohibitively expensive."
2,"Johnson rides into  #39;playoffs #39; with hype, skill on his side","It might make the racing crowd cringe, but what NASCAR boss Brian France is doing to manufacture excitement at a time of the year when racing usually hits a lull and sports fans "
2,Woods Doubtful for World Championship Tournament," THOMASTOWN, Ireland (Reuters) - Three-times winner Tiger  Woods could miss the WGC-American Express Championship at Mount  Juliet with a shoulder injury, he said on Wednesday."
1, #39;I only wish my dead comrades were here to hear this verdict #39;,An independent inquiry called on the Ministry of Defence yesterday to admit the existence of Gulf War syndrome and set aside millions of pounds to compensate sick veterans.
3,EBay to boost stake in South Korean firm,"EBay Inc., which has been aggressively expanding in Asia, plans to increase its stake in South Korea's largest online auction company."
2,Celtics Still Waiting to Hear From Payton (AP),"AP - Ten days after trading for Gary Payton, the Boston Celtics still have no idea if the nine-time All-Star will ever wear a Celtics' uniform."
2,Closer Brad Lidge Delivers for Astros (AP),"AP - No bullpen collapse by the Houston Astros this time. Brad Lidge was on the mound. The Astros closer allowed just one hit and struck out five in two innings Saturday, protecting Houston's lead and helping the Astros beat the St. Louis Cardinals 5-2 in Game 3 of the NL championship series."
2,Six join basketball Hall of Fame,"Four players, a coach and a basketall executive were enshrined Friday in the Naismith Memorial Basketball Hall of Fame in Springfield, Mass."
4,"Mars rovers struggle with sandy slopes, solar winter","Opportunity, one of NASA #39;s two Mars rovers, struggled to get up the side of Endurance Crater. It spun its wheels, digging deep holes in the stadium-size crater #39;s  quot;sand trap."
1,Lebanese police release detained sisters of dead Al-Qaida detainee,"Police on Tuesday released two sisters of the alleged al-Qaida leader in Lebanon who died of a heart attack in custody, security officials said."
3,Cell phones in the air: Convenience or curse?,"Just when air travel seems to have become our national gripe, along comes a possibility to make us appreciate flight as we now know it: A cabin full of people talking, loudly and simultaneously, on their cell phones."
3,Away on Business: Islands of Refuge," CHICAGO (Reuters) - Today's highly stressed business  travelers may need islands of respite to restore the spirit and  calm the tensions that build with security checks, crowded  flights and navigating a car in unfamiliar territory."
2,Chiefs Have Already Played This Card,It was not supposed to be this way. Kansas City was supposed to be 4-1 maybe even 5-0 at this juncture of the season. Today the Atlanta Falcons will come into Arrowhead where the Chiefs have yet to win a single game.
1,Insurgents Kill 20 Iraqis as Violence Surges for Third Day,"Armed insurgents opened fire on a bus full of civilians and drove a car bomb into a national guard checkpoint in northern Iraq this morning, killing 20 Iraqis in the latest "
3,"Referendum confirmed, Chvez looks ahead","CARACAS - Venezuelan leader Hugo Chvez urged his foes to accept their defeat and move on yesterday, after an audit of last week #39;s recall referendum confirmed the president #39;s victory."
3,"Google Gets the Green Light, Markets Perk Up","The SEC hurdle had been closely watched after Google made some missteps after announcing its intention to go public, including possibly violating the quiet period regulations. At the market close, the Dow had climbed 110.32 ..."
2,"No. 18 Missouri 52, Arkansas St. 20",Brad Smith threw for 233 yards and three touchdowns and ran for 63 yards and another score to help No. 18 Missouri rout Arkansas State 52-20 on Saturday night in the season-opener for both teams.
1,Bucs' Galloway Will Miss Four to Six Weeks,"TAMPA, Fla. - Tampa Bay's sputtering offense suffered a major blow Monday when the team learned receiver Joey Galloway will miss four to six weeks after aggravating a groin injury..."
1,Accused Air India bomber told witnesses to 'keep their mouths shut:' Crown (Canadian Press),"Canadian Press - VANCOUVER (CP) - An accused bomber threatened witnesses, telling them to keep their mouths shut about his involvement in an airline attack that killed 331 people, a Crown prosecutor said in closing arguments Tuesday."
1,"30 killed, 120 hurt in Egypt resort bombings",At least 30 people were killed and 120 wounded when car bombs exploded at resorts packed with Israeli holidaymakers on the Red Sea coast of Egypt #39;s Sinai desert in attacks claimed by a group saying it belongs to Al-Qaeda.
4,Microsoft delays automatic XP SP2 delivery,SAN FRANCISCO - Microsoft Corp. has pushed back automatic distribution of Windows XP Service Pack 2 (SP2) to allow business users more time to instruct their machines to skip the update.
2,"Sosa Fined \$87,400 for Last-Game Bolt","Sammy Sosa was fined \$87,400 - one day's salary - for arriving late and leaving early at the Cubs' regular-season finale at Wrigley Field."
2,Pacers Season Tossed Into Doubt (AP),"AP - After receiving some of the harshest penalties in NBA history for one of the worst brawls in U.S. sports history, the Indiana Pacers' deep and talented roster has been reduced from a title contender to rubble."
4,Lunar Ice: 'Cold Traps' Eyed for Exploration (SPACE.com),"SPACE.com - BOULDER, COLORADO -- Think \  of it as some sort of extraterrestrial axiom: Look for places on a celestial \  body where the Sun doesn't shine."
3,Study: Half of post-9/11 payments came from insurance,"Insurance companies played the largest role in compensating people and businesses hurt by the Sept. 11 attacks, paying slightly more than half of the \$38."
3,Eyes tired? Musical alerts ease computer user #146;s day,"What was the last sound your computer made? It may have emitted a chime when e-mail arrived, or a heraldic swish when you started up Windows."
3,AG Edwards Profit Misses Forecasts," NEW YORK (Reuters) - Brokerage firm A.G. Edwards Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AGE.N target=/stocks/quickinfo/fullquote""&gt;AGE.N&lt;/A&gt; on Thursday said quarterly earnings rose 8 percent as  expenses declined, but sluggish equity markets caused profit  and revenue to fall short of analysts' forecasts."
1,Iraq Asks Pakistan for Troops; Georgia Volunteers," UNITED NATIONS (Reuters) - Iraq's interim prime minister,  Iyad Allawi, said on Tuesday he had pressed the president of  Pakistan to contribute troops to the U.S.-led multinational  force in his country."
3,Apple reboots into retailing (USATODAY.com),"USATODAY.com - Carolyn Ramsay couldn't figure out why she couldn't fit more digital pictures into her Apple iBook laptop. So she brought it to the Apple Store here, where one of the resident technicians - called ""Geniuses"" - found a quick solution."
1,U.S. Tanks Pound Rebel-Held Iraqi Town - Witnesses (Reuters),"Reuters - U.S. tanks pounded targets in the\rebel-held Sunni Muslim town of Falluja west of Baghdad on\Tuesday and U.S. warplanes could be seen flying overhead,\witnesses said."
2,"Ravens Waive Morrow, Cut Eight Players (AP)","AP - The Baltimore Ravens terminated the contract of special teams standout Harold Morrow and cut eight players, including 2004 draft picks Tony Pashos and Brian Rimpf."
3,The Power of Pensions,"A guaranteed check for life is a beautiful thing. Unfortunately, that beauty is fading."
4,"HP strikes Blu note for DVDs, talks of fat storage",PC buyers can look forward to DVDs with up to 10 times the storage when Hewlett-Packard debuts Blu-ray compatible machines.
3,Ford to Offer Sirius Radio as an Option in More Cars,The Ford Motor Company plans to announce on Monday that it will offer Sirius Satellite Radio in more of its cars and trucks and that it will begin installing the satellite 
4,Siebel Systems Delivers Q3 Profit (NewsFactor),"NewsFactor - Siebel (Nasdaq: SEBL) topped expectations in its \third-quarter earnings results, registering a profit, higher sales and an increase in software-license revenue from the previous quarter."
2,"For Woods, Els,  #39;It was a tough day #39;","Ernie Els and Tiger Woods are ranked Nos. 2 and 3 in the world, but on Thursday paired together in the first round of the Tour Championship they could have been two guys at the local municipal course."
1,Britain plans tougher laws to fight terror,"LONDON: The British government announced yesterday a range of new measures to fight global terrorism and organised crime, as Queen Elizabeth set out its new lawmaking agenda."
3,Falling Oil Hits Europe; Dollar Bounces (Reuters),"Reuters - Most European stock markets followed\Wall Street lower Wednesday as crude oil's slide to three-month\lows hit heavily weighted oil shares, although a recovering\dollar was a plus for the region's exporters."
3,Wall St. Seen Sliding After Jobless Data," NEW YORK (Reuters) - U.S. stock futures pointed to a  slightly lower open on Wall Street  on Thursday after a report  showed a larger-than-expected rise in claims for unemployment  benefits, a gauge of strength in the jobs market."
3,"Ford #39;s US Auto Sales Fall 5 to 268,474 in October (Update1)","Ford Motor Co., the second-largest US automaker, said its US sales of cars and trucks fell 5 percent in October. The 268,474 vehicles sold included a decline of 20 percent from a year "
3,Home Prices Jump In Official Survey,New official figures have cast some doubt on the claims that the UK housing market has begun to cool in recent months. Home prices rose by a strong 2.1 during July - despite other evidence that the market 
4,AT amp;T cuts Internet phone service prices,"AT amp;T Corp. is trimming the price of its new Internet-based telephone service for the second time in six months, prompting a top rival to follow suit."
2,Transactions,BASEBALL Major League Baseball: Suspended Texas 3B coach Steve Smith two games and fined him an undisclosed amount for inappropriate actions and comments made to umpire Jerry Meals during an Aug. 25 game; suspended Chicago Cubs P Kent Mercker three games and fined him an undisclosed amount for inappropriate actions during an Aug. 27 game; suspended Houston manager Phil Garner ...
3,Tech Stocks Open Lower on Cisco; Dow Flat," NEW YORK (Reuters) - U.S. tech stocks opened lower on  Wednesday, as results from technology bellwether Cisco Systems  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CSCO.O target=/stocks/quickinfo/fullquote""&gt;CSCO.O&lt;/A&gt; disappointed Wall Street, while investors await  an expected hike in interest rates from the Fed later in the  day."
2,Woods beset by ifs and maybes,"Tiger Woods may not play in the American Express World Golf Championship, which starts at Mount Juliet, near Kilkenny, today and he may get married next week in Barbados."
3,Eisner plans to leave Disney in 2006,Disney confirms that Michael Eisner has informed the entertainment giant #39;s board of his intention to retire when his current agreement ends in just over two years.
4,Sun offers pay-as-you-go computing service,"Sun Microsystems Inc. will offer utility computing services priced at less than a dollar per node per hour, it announced Tuesday."
3,IRS Probing Bank of America's Pensions (AP),"AP - The Internal Revenue Service is auditing the 1998 and 1999 tax returns of Bank of America Corp.'s pension and 401(k) plans, which have been the subject of a class-action employee lawsuit."
3,Google Roadshows Left Small Investors Out," NEW YORK (Reuters) - The initial public offering of  Internet search engine Google Inc. was billed as a bonanza for  millions of U.S. investors -- but the little guy, with check in  hand, was left out of the party."
4,AOL To Offer RSA Security #39;s Password Protection,"com. As password breaking mischief by hackers, phishers, and spoofers continues to grow in the consumer-PC space, AOL, this week, will offer RSA Security Inc."
1,U.N. Agency Welcomes Iran's Nuclear Halt,The International Atomic Energy Agency adopted a resolution today welcoming Iran's suspension of its nuclear program but said it would continue to monitor it.
4,European Download Services Go Mobile (Reuters),Reuters - The ability to download complete\tracks directly over cell-phone networks to mobile phones is\becoming a reality in Europe.
4,Microsoft tries to clear confusion over SP2,"A week after releasing Windows XP Service Pack 2 to enterprises, Microsoft is trying to quell confusion over an apparent security flaw and applications that won #39;t work without adjustments. "
3,Govt Signs Airbus Deal,Government has signed a Declaration of Intent with a European aircraft manufacturer that will see Pretoria taking stock of between eight and 14 military airbuses between 2010 and 2014.
3,Martha Stewart asks court to overturn  quot;fundamentally unfair quot; &lt;b&gt;...&lt;/b&gt;,"Lawyers for Martha Stewart asked a federal appeals court to overturn her conviction for lying about a stock sale, arguing that her trial was  quot;fundamentally unfair quot; because prosecutors suggested she was accused of insider trading."
1,Sadr aide released from US detention in Iraq,"A top aide to radical Iraqi cleric Moqtada al-Sadr was freed from US detention on Thursday, an aide to Sadr said. Sheikh Moayad al-Khazraji, who was believed to have been held "
4,Ask Jeeves bets on smart search,"Ask Jeeves overhauls its website, results system and mascot, as search becomes increasingly competitive."
3,ArvinMeritor posts \$153 million loss in quarter after unit sale,Auto supplier #39;s shares rise after it says it will sell more companies that aren #39;t market leaders. By Jeff Green and Jeff Bennett / Bloomberg News.
2,Carolina WR Smith Undergoes Surgery," CHARLOTTE, North Carolina (Sports Network) - Carolina  Panthers wide receiver Steve Smith underwent successful surgery  on his broken left leg Tuesday and needs at least eight weeks  to rehab."
3,USAir Asks to Skip Pension Payment," ALEXANDRIA, Va. (Reuters) - US Airways Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UAIR.O target=/stocks/quickinfo/fullquote""&gt;UAIR.O&lt;/A&gt;,  trying to raise money and avoid liquidation, on Monday asked a  judge for permission to skip a big pension payment due this  week, in its first move since filing for protection against  creditors over the weekend."
4,Google Enhances Discussion Groups,"Google Inc. is improving on the discussions its popular Web site hosts, hoping the upgrades will spur more online banter and make its market-leading search engine a richer destination."
4,Kazaa Trial Opens Down Under,The firm behind Kazaa is being sued by the record industry in the latest round of a fight over copyright. Lawyers in Australia branded the online software network  quot;an engine of copyright piracy 
1,Arabs tell Israel  #39;stop incursion into Gaza #39;,"Arab nations demanded in a draft UN Security Council resolution yesterday that Israel immediately halt its incursion into the northern Gaza Strip, where fighting has left at least 65 Palestinians dead."
2,Baseball and its fans recover from 1994 strike,"Ten years after the World Series was canceled and fans left in droves, Major League Baseball will tell you it has never been healthier."
2,Gilberto out with back injury,Arsenal #39;s Brazilian midfielder Gilberto will be sidelined for at least a month with a back injury according to a club report.  quot;Gilberto is out.
1,"French action in Ivory Coast a mistake, says Kadhafi","PARIS, Nov 24 (AFP) - France #39;s military intervention in Ivory Coast was a mistake, Libyan leader Moamer Kadhafi said Wednesday in an interview published ahead of President Jacques Chirac #39;s visit to Tripoli."
3,Gasoline Fuels 7-Eleven's Growth,The convenience store chain's sales growth depends heavily on high gas prices.
1,Ghana 'coup plotters' await fate,Ghana's authorities are to decide whether to press charges against seven people held over a coup attempt.
2,Non-Chase drivers show they #39;re here for the party,They threw a surprise party for Joe Nemechek in Dover a few weeks ago. There were balloons and cake with strawberry custard filling and soldiers at the back 
3,Vodafone to double dividend,MOBILE phone giant Vodafone today rewarded its shareholders with a 100 per cent dividend increase on the back of half-year profits equivalent to more than 340 per second.
2,AWOL drug test stars charged,World athletics chiefs yesterday formally charged Greek sprinters Kostas Kenteris and Katerina Thanou with missing drugs tests on the eve of the Olympic Games.
3,"Asia Stocks, Oil Rise; Dollar Firm (Reuters)","Reuters - Asian stocks were mostly higher on\Monday, led by electronics and telecoms firms, while oil\extended gains and the dollar edged up ahead of an expected\U.S. Federal Reserve interest rate rise on Tuesday."
2,"Suns Defeat Trail Blazers, 117-98 (AP)","AP - Amare Stoudemire scored a career-high 50 points, including nine straight during a decisive 12-2 Phoenix run early in the fourth quarter, and the Suns beat the Portland Trail Blazers 117-98 Sunday night."
1,Sharon set to end 15-month boycott of Palestinian leadership,JERUSALEM (AFP) - Israeli Prime Minister Ariel Sharon was set to end his 15-month boycott of the Palestinian leadership after expressing a willingness to meet new PLO chief and presidential favourite Mahmud Abbas.
4,Photos: Vodafone's 3G generation,"Vodafone will primarily target the under-35's, a group which it characterized as the ""young, active, fun"" market."
1,Palestinian Icon Yasser Arafat 'Very Sick'," RAMALLAH, West Bank (Reuters) - Palestinian leader Yasser  Arafat is ""very, very sick"" and the ex-guerrilla who for  decades symbolized a struggle for statehood is slipping in and  out of consciousness, officials and medics said on Thursday."
3,"Tech Stocks End Higher, Oil Prices Climb","US technology stocks gained on Thursday after bellwether Nokia raised its earnings forecast, but blue chips slipped as oil prices climbed almost \$2 per barrel, increasing concerns about future corporate profits."
3,Michael Peltier: Some insurers waiving mulitple deductibles,Homeowners unfortunate enough to get slammed by multiple hurricanes in the past seven weeks have had to face the risk of another less deadly but more expensive disaster.
4, #39;World Community Grid #39; seeks to harness unused computers,"NOVEMBER 17, 2004 (COMPUTERWORLD) - IBM and officials from some of the world #39;s leading science, education and philanthropic organizations yesterday launched a global grid computing project aimed at harnessing unused global computing power to help solve a "
2,Astros Split Doubleheader With Pirates (AP),"AP - Jeff Bagwell, Brad Ausmus and Lance Berkman drove in two runs each and the Houston Astros shook off Pirates starter Oliver Perez's dominance in the opener, beating Pittsburgh 9-2 for their 13th victory in 14 games and a doubleheader split."
4,Alaska resumes aerial wolf-control program,Aerial hunters have claimed the first wolf kills of the season as Alaska officials renew predator-control efforts to boost moose and caribou populations.
4,Airlines Ordered to Turn Over Passenger Data,The Transportation Security Administration announced on Tuesday that it will order domestic airlines to turn over personal information about passengers to test a system that will compare their names to those on terrorist watch lists.
1,Two US marines killed in Iraq #39;s Fallujah,"Two US marines were killed on Thursday in the flashpoint city of Fallujah, where US marines are fighting pockets of insurgents, a US military spokesman said in a statement Saturday."
4,Yahoo to Release Desktop Search Tool,"The competition between two leading Internet search engines is heating up anew as Yahoo Inc. plans to announce today that it soon will offer a free, high-speed way to search for information "
4,Experiment confirms existence of new electronic state in &lt;b&gt;...&lt;/b&gt;,"The existence of a new electronic state in superconductors, materials that can carry an electric current without resistance, has been confirmed experimentally according to research to be published in the 12 November 2004 issue of the journal Science by a "
3,UK #39;s BT Group says committed to dividend policy,"BT Group Plc (BT.L: Quote, Profile, Research) is committed to its existing dividend policy, Britain #39;s dominant fixed-line telecoms operator said on Monday, seeking to allay concerns its latest US purchase may come at the expense "
4,San Francisco sues Microsoft,"Despite numerous out-of-court settlements with various state governments around the country, it appears Microsoft #39;s legal woes aren #39;t over yet."
2,Clarke shrugs off change,Darren Clarke claimed yesterday that it would take more than a change in captaincy to reverse a trend that has seen Europe win four of the last five Ryder Cups.
3,Kuwaiti: OPEC will cut output,"OPEC will cut back on oil production early next year in a bid to stave off a further decline in the world price, Kuwait's oil minister said yesterday."
4,GTA: San Andreas Leaked,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way. It #39;s like a free ride when you #39;ve already paid.
4,Cheap thrills,"Sven Jaschan, who may face five years in prison for spreading the Netsky and Sasser worms, is now working in IT security. Photo: AFP."
4,Nobel Winners to Explain Discoveries (AP),"AP - Their discoveries may be hard for many to comprehend, but this year's Nobel Prize winners still have to explain what they did and how they did it."
1,Bush Has Slight Edge Over Kerry in New Poll (Reuters),"Reuters - President Bush, who is getting\higher marks for his handling of the war on terrorism, holds a\slight lead over Democratic challenger John Kerry, according to\an NBC News/Wall Street Journal poll released on Thursday."
1,SHEER TERROR,KIDNAPPED aid worker Margaret Hassan fainted as she pleaded for her life on a video yesterday. The distressing footage was released as her three sisters begged her captors for her release.
2,Emlyn Hughes,"KNOWN to players and fans as Crazy Horse, Emlyn Hughes was one of the most talented footballers of the 1970s, and almost certainly the most enthusiastic."
1,Tony Blair arrives in Sudan for talks,Prime Minister Tony Blair has touched down in the Sudan for talks in the crisis-ridden country. Mr Blair arrived in capital city Khartoum ready to urge the Sudanese government to end the slaughter that has 
4,"Venture Firms Warm Up To Open Source, But Questions Remain (Investor's Business Daily)","Investor's Business Daily - When Matrix Partners gave  #36;10 million to open-source software maker JBoss Group last February, some wondered whether the venture capital investors had lost their minds."
1,Around the world,"Two Hamas militants were killed when an explosion ripped through their vehicle in Gaza City on Monday in an Israeli air strike, the second in as many days."
2,Redskins cut former starter Ohalete,"ASHBURN, Va. (AP) -- He was demoted to third string a couple weeks ago, didn #39;t do exactly what the coaches wanted and was coming off a bad game. Ifeanyi Ohalete knew what was coming next. "
2,"Still involved, he hails Red Sox as fantasy team"," quot;We. quot; It's always  quot;We, quot; not  quot;They. quot;  quot;I was really happy for the organization, quot; he says.  quot;We've been trying to beat the Yankees for so darn long. quot;"
2,Catholic Conference capsules,"BC HIGH Coach: Jim Cotter (41st year, 232-139-17). Last year's record: 4-7. Returning starters (8): Chris Marinelli, TE/DT, 6-7, 275, Sr.; Jack Shields, QB, 6-6, 225, Jr.; Dan Capeless, FB, 5-11, 190, Jr.; Joe Hobin, OG, 6-0, 210, Sr.; Mike Cannon, OG, 6-1, 210, Sr.; Ryan Cooney, WB/FS, 6-2, 195, Sr.; Mariano Beecher, CB, 5-9, 165, Sr.; Matt Fopiano, NG, ..."
2,Georgia vs. Auburn: a game with everything,"AUBURN, Ala. - This Georgia-Auburn game has it all: star quarterbacks, stingy defenses, talented running backs and high stakes. It #39;s got No."
3,Oil Eases as Saudi Offers Crude Discounts,Oil prices eased on Monday as top world exporter Saudi Arabia slashed prices for its crude sales to the United States and Europe in an effort to shift the large volumes it is offering to cool world markets.
3,Whitehall to pay \$15.1 mil. to settle federal probe,"Chicago-based Whitehall Jewellers, the third-largest US jewelry retailer, will pay \$15.1 million to resolve a federal investigation into accounting fraud at one of the company #39;s jewelry suppliers."
3,"Telecom rockets amid buyback, 600 job cuts","LONDON (CBS.MW) -- Cable  amp; Wireless, the UK and Caribbean business telecoms group, unveiled a restructuring and management reshuffle on Wednesday that will see around 600 jobs cut."
3,U.S. Expresses Concern About UAL Pensions," WASHINGTON (Reuters) - The Bush administration expressed  fresh concern on Wednesday about the possibility bankrupt  United Airlines &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=UALAQ.OB target=/stocks/quickinfo/fullquote""&gt;UALAQ.OB&lt;/A&gt; might scrap its employee pension  plans, which would shift the burden of paying benefits to the  government."
2,North Carolina holds on,"NO. 9 NORTH CAROLINA 91, NO. 8 KENTUCKY 78: At Chapel Hill, NC - Rashad McCants scored 28 points, Sean May had 14 points and 19 rebounds and Jawad Williams tipped in a miss to thwart a second-half rally by "
4,RFID tags: The people say no,CNET News.com recently ran a report on companies with technologies that involve implanting RFID chips under people #39;s skin or inside a bracelet.
3,Target Stores Ban Holiday Bell Ringers,SEATTLE - A major department store chain is telling the Salvation Army to take its bell ringers someplace else. Target Stores is taking the extreme action claiming the bell ringing gives the Salvation Army an unfair advantage.
1,Priest on trial over killing of 2000 Rwandans,A PRIEST accused of bulldozing more than 2000 Tutsi villagers to death as they sought sanctuary in his church during Rwanda #39;s 1994 genocide has gone on trial before a United Nations court charged with crimes against humanity.
3,"Crude oil regains strength, thanks to Ivan","CALGARY - Oil prices rose to their second-highest closing price on record yesterday, a final gift from Hurricane Ivan, which ravaged the US Gulf Coast last week, cutting oil imports south of the border and destroying key production facilities."
4,Getting Into Google Book Search - Google Print,"Getting Into Google Book Search - Google Print\\Google Print, Google Print, Argh Argh Argh! Since I got back from Web Search University I have been buried in sites and resources to review. I despair of catching up. And they keep piling on, as evidenced by the launch of Google Print. ..."
1,US volcano belches more steam,"America's Mount St Helens belches more vapour, raising fears it might blow at any moment."
4,Western governors focus on wildlife,"A majority of Western governors gathered in San Diego yesterday said they favor significant revisions in the federal Endangered Species Act, one of the nation #39;s landmark environmental laws."
2,Arsenal eye six-point start in Europe,"Arsenal take their Champions League hopes to Norway on Wednesday, looking for another three points from Rosenborg Trondheim that would put them firmly on track to reach the knockout phase."
1,Iraq Militants Kill 12 Nepali Hostages-Web Site," BAGHDAD, Iraq (Reuters) - A militant Iraqi group said it  had killed 12 Nepali hostages and showed pictures of one being  beheaded and others being gunned down in the worst violence  against captives since a wave of kidnappings erupted in April."
3,Barclays Move Towards US Credit Card Market,Banking group Barclays today took the first steps towards establishing its Barclaycard operation in the United States credit card market. 
4,StorageTek buys up remainder of Storability,"Two years after buying Southborough-based Storability Inc. #39;s services business, Storage Technology Corp. scooped up the rest of the venture capital-backed company, the companies announced Thursday afternoon."
1,Editor #39;s Notes: The challenge for the Palestinians,"They don #39;t call him the bulldozer for nothing. Our prime minister is a man who, once he has decided on a course of action, puts his head down and pursues it relentlessly - determinedly impervious to the demands of those who would steer him elsewhere."
2,"Rusty Wallace to retire in 2005, citing concerns about getting &lt;b&gt;...&lt;/b&gt;","NASCAR driver Rusty Wallace will retire at the end of the 2005 season, citing concerns about getting hurt and saying Monday he wanted to leave at the top of his game."
3,"Olympic Games were good investment, says Greek economy minister (AFP)","AFP - Greek Economy Minister Yiorgos Alogoskoufis said the Olympic Games had been a good investment for his country, despite earlier misgivings about spiralling costs."
4,Amazon \$75m purchases Chinese Joyo,"After quite a few of negotiations, China #39;s non-state-run Joyo.com Ltd. has finally reached a deal with Amazon.com Inc., the US E-commerce giant, which possibly meant a beginning "
4,Music industry ditches hardcore copyright for  #39;free love #39; tunes,"Stranglehold copyright could be going the way of the dinosaur, it seems, with both the big names and independent organisations moving towards a more open copyright structure."
3,JetBlue Profit Down 71 Percent," NEW YORK (Reuters) - Low-cost carrier JetBlue Airways Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JBLU.O target=/stocks/quickinfo/fullquote""&gt;JBLU.O&lt;/A&gt; on Thursday said third-quarter earnings fell 71  percent as it struggled with skyrocketing fuel prices and tough  competition."
